user_id,recency,frequency,buy_count,fav_count,cart_count,pv_count,first_date,last_date,total_days,has_bought,cvr,r_rank,r_level,f_rank,f_level,segment
111823,268,43,1,12,9,21,2017-11-26 11:15:12,2017-12-03 01:06:07,6,1,2.33,0.6799072194839084,4-远,0.27157630230984825,2-中低频,沉默用户
111826,267,159,1,35,1,122,2017-11-26 05:43:45,2017-12-03 15:05:18,7,1,0.63,0.16197931767662124,1-最近,0.8014883541123031,5-最高频,高价值用户
111828,268,113,1,5,0,107,2017-11-25 00:26:31,2017-12-03 10:03:54,7,1,0.88,0.6800038658548372,4-远,0.6730453271479656,4-高频,流失用户
111834,267,100,0,30,13,57,2017-11-27 11:54:32,2017-12-03 13:50:24,7,0,0.0,0.16207596404755,1-最近,0.6170870783802068,4-高频,高价值用户
111841,267,19,1,0,3,15,2017-11-26 14:05:19,2017-12-03 13:39:58,6,1,5.26,0.16217261041847877,1-最近,0.08040978061273799,1-低频,流失用户
111846,267,180,0,7,0,173,2017-11-25 11:03:42,2017-12-03 14:04:07,9,0,0.0,0.16226925678940757,1-最近,0.8406301343384556,5-最高频,高价值用户
111848,267,239,2,8,1,228,2017-11-25 12:10:20,2017-12-03 14:46:17,9,1,0.84,0.16236590316033633,1-最近,0.9184304629361167,5-最高频,高价值用户
111849,267,158,1,5,6,146,2017-11-26 04:58:26,2017-12-03 11:02:41,8,1,0.63,0.1624625495312651,1-最近,0.7984923166135112,4-高频,高价值用户
111856,267,154,1,5,5,143,2017-11-24 08:18:25,2017-12-03 10:55:06,10,1,0.65,0.16255919590219386,1-最近,0.790084082342708,4-高频,高价值用户
111858,268,37,3,3,0,31,2017-11-24 16:56:42,2017-12-03 10:25:30,6,1,8.11,0.680100512225766,4-远,0.22663573982796947,2-中低频,沉默用户
111860,267,108,2,13,2,91,2017-11-25 08:31:27,2017-12-03 15:23:13,9,1,1.85,0.16265584227312263,1-最近,0.6535227602203537,4-高频,高价值用户
111867,267,73,3,2,2,66,2017-11-24 16:42:50,2017-12-03 15:04:08,9,1,4.11,0.16275248864405142,1-最近,0.4812022808543539,3-中频,潜力用户
111872,267,153,0,0,20,133,2017-11-25 01:20:03,2017-12-03 11:37:55,5,0,0.0,0.1628491350149802,1-最近,0.7873779839567024,4-高频,高价值用户
111890,267,123,3,19,1,100,2017-11-24 23:29:34,2017-12-03 13:47:51,7,1,2.44,0.16294578138590896,1-最近,0.7065816178602493,4-高频,高价值用户
111891,268,18,2,0,1,15,2017-11-25 12:38:09,2017-12-03 08:02:42,7,1,11.11,0.6801971585966947,4-远,0.07142166811636223,1-低频,沉默用户
111894,268,304,2,0,30,272,2017-11-25 00:58:58,2017-12-02 17:33:29,8,1,0.66,0.6802938049676235,4-远,0.9617280371122064,5-最高频,流失用户
111904,268,21,1,20,0,0,2017-11-25 04:57:21,2017-12-03 08:14:27,6,1,4.76,0.6803904513385522,4-远,0.09799942012177443,1-低频,沉默用户
111908,267,271,3,0,0,268,2017-11-25 00:37:31,2017-12-03 12:57:41,9,1,1.11,0.16304242775683772,1-最近,0.945008214941529,5-最高频,高价值用户
111910,268,79,3,3,0,73,2017-11-25 01:08:46,2017-12-03 02:59:43,9,1,3.8,0.680487097709481,4-远,0.5157050352759254,3-中频,流失用户
111921,267,169,0,28,0,141,2017-11-25 02:21:45,2017-12-03 12:16:18,9,0,0.0,0.16313907412776651,1-最近,0.8212042137817724,5-最高频,高价值用户
111923,267,29,0,0,4,25,2017-11-25 08:34:38,2017-12-03 12:19:35,5,0,0.0,0.16323572049869528,1-最近,0.16400889146612543,1-低频,流失用户
111925,268,129,0,1,14,114,2017-11-24 22:35:15,2017-12-03 08:50:27,9,0,0.0,0.6805837440804098,4-远,0.7248477819657871,4-高频,流失用户
111926,267,42,0,0,0,42,2017-11-25 11:18:03,2017-12-03 12:54:33,6,0,0.0,0.16333236686962405,1-最近,0.26481105634483426,2-中低频,流失用户
111932,267,104,12,3,7,82,2017-11-25 12:31:01,2017-12-03 15:40:25,9,1,11.54,0.1634290132405528,1-最近,0.6358364743403885,4-高频,高价值用户
111933,268,36,2,0,2,32,2017-11-28 01:01:24,2017-12-02 11:57:41,4,1,5.56,0.6806803904513385,4-远,0.21774427370252247,2-中低频,沉默用户
111936,267,99,0,0,12,87,2017-11-25 07:37:10,2017-12-03 15:01:38,7,0,0.0,0.16352565961148158,1-最近,0.6125446989465546,4-高频,高价值用户
111939,267,123,0,0,20,103,2017-11-25 15:36:32,2017-12-03 15:04:13,7,0,0.0,0.16362230598241037,1-最近,0.7066782642311781,4-高频,高价值用户
111941,268,101,2,1,15,83,2017-11-28 08:21:26,2017-12-03 01:13:00,5,1,1.98,0.6807770368222673,4-远,0.6220160432975742,4-高频,流失用户
111942,267,196,4,20,9,163,2017-11-24 16:00:02,2017-12-03 15:53:08,9,1,2.04,0.16371895235333914,1-最近,0.8653716052962211,5-最高频,高价值用户
111948,268,120,6,0,7,107,2017-11-26 05:00:56,2017-12-03 06:57:11,7,1,5.0,0.6808736831931961,4-远,0.6985599690731613,4-高频,流失用户
111951,268,97,2,0,3,92,2017-11-25 00:16:16,2017-12-03 08:28:37,8,1,2.06,0.6809703295641248,4-远,0.6041364646757514,4-高频,流失用户
111952,267,33,1,1,1,30,2017-11-26 14:52:36,2017-12-03 11:10:42,4,1,3.03,0.1638155987242679,1-最近,0.1937759737121871,1-低频,流失用户
111960,268,62,0,4,0,58,2017-11-29 07:10:21,2017-12-03 01:50:48,4,0,0.0,0.6810669759350536,4-远,0.408814149028704,3-中频,流失用户
111961,268,207,0,25,4,178,2017-11-25 15:34:02,2017-12-03 03:58:41,9,0,0.0,0.6811636223059824,4-远,0.8801585000483232,5-最高频,流失用户
111975,267,101,1,12,3,85,2017-11-24 17:05:27,2017-12-03 14:15:51,8,1,0.99,0.16391224509519667,1-最近,0.622112689668503,4-高频,高价值用户
111976,268,109,2,4,3,100,2017-11-25 02:57:03,2017-12-03 01:55:35,9,1,1.83,0.6812602686769111,4-远,0.6573886150575046,4-高频,流失用户
111977,268,23,0,0,1,22,2017-11-25 12:53:46,2017-12-03 01:47:06,7,0,0.0,0.6813569150478399,4-远,0.11404271769595052,1-低频,沉默用户
111978,267,24,2,0,3,19,2017-11-27 08:12:36,2017-12-03 13:44:38,7,1,8.33,0.16400889146612543,1-最近,0.12148448825746594,1-低频,流失用户
111979,268,76,0,0,0,76,2017-11-27 08:17:26,2017-12-03 06:01:26,6,0,0.0,0.6814535614187687,4-远,0.49811539576688896,3-中频,流失用户
111987,267,426,1,36,6,383,2017-11-24 16:57:48,2017-12-03 14:34:48,10,1,0.23,0.16410553783705423,1-最近,0.9902387165361941,5-最高频,高价值用户
111992,267,289,0,0,3,286,2017-11-25 10:02:18,2017-12-03 13:43:00,9,0,0.0,0.164202184207983,1-最近,0.9552527302599787,5-最高频,高价值用户
111994,268,195,0,28,0,167,2017-11-25 04:39:27,2017-12-03 09:28:59,9,0,0.0,0.6815502077896975,4-远,0.8642118488450758,5-最高频,流失用户
112003,268,10,0,1,0,9,2017-11-27 09:28:59,2017-12-03 05:06:50,5,0,0.0,0.6816468541606263,4-远,0.01903933507296801,1-低频,沉默用户
112006,268,24,1,0,3,20,2017-11-26 04:44:30,2017-12-03 09:27:23,5,1,4.17,0.6817435005315551,4-远,0.1215811346283947,1-低频,沉默用户
112010,267,25,1,0,0,24,2017-11-24 18:24:50,2017-12-03 12:53:39,7,1,4.0,0.16429883057891176,1-最近,0.12892625881898134,1-低频,流失用户
112013,267,47,1,0,0,46,2017-11-26 12:04:59,2017-12-03 12:16:03,8,1,2.13,0.16439547694984052,1-最近,0.3055958248767759,2-中低频,流失用户
112015,267,54,8,0,3,43,2017-11-27 17:24:39,2017-12-03 15:20:24,5,1,14.81,0.16449212332076932,1-最近,0.3561418768725234,2-中低频,流失用户
112016,268,74,0,7,0,67,2017-11-24 22:40:08,2017-12-03 05:34:17,8,0,0.0,0.6818401469024838,4-远,0.48758094133565283,3-中频,流失用户
112028,268,43,0,1,0,42,2017-11-25 01:24:43,2017-12-03 02:24:30,7,0,0.0,0.6819367932734126,4-远,0.271672948680777,2-中低频,沉默用户
112040,267,266,2,3,8,253,2017-11-24 16:00:55,2017-12-03 13:22:50,10,1,0.75,0.16458876969169808,1-最近,0.9405624818788054,5-最高频,高价值用户
112045,267,52,0,3,8,41,2017-11-25 11:16:39,2017-12-03 15:14:23,6,0,0.0,0.16468541606262685,1-最近,0.3437711413936407,2-中低频,流失用户
112050,267,81,0,4,1,76,2017-11-25 07:36:44,2017-12-03 12:00:59,8,0,0.0,0.16478206243355561,1-最近,0.5267227215618053,3-中频,潜力用户
112053,267,18,0,1,0,17,2017-11-26 04:22:03,2017-12-03 13:36:23,5,0,0.0,0.16487870880448438,1-最近,0.071518314487291,1-低频,流失用户
112054,267,9,0,4,0,5,2017-11-27 09:49:11,2017-12-03 10:41:40,4,0,0.0,0.16497535517541317,1-最近,0.014786894752102058,1-低频,流失用户
112055,267,25,18,1,1,5,2017-11-25 06:54:21,2017-12-03 15:17:50,8,1,72.0,0.16507200154634194,1-最近,0.1290229051899101,1-低频,流失用户
112057,268,80,5,0,1,74,2017-11-25 02:25:15,2017-12-02 21:05:31,8,1,6.25,0.6820334396443414,4-远,0.5213105247897941,3-中频,流失用户
112058,267,90,1,1,3,85,2017-11-25 07:47:17,2017-12-03 14:30:37,8,1,1.11,0.1651686479172707,1-最近,0.572146515898328,3-中频,潜力用户
112061,268,56,0,1,2,53,2017-11-26 03:57:45,2017-12-03 05:57:58,6,0,0.0,0.6821300860152701,4-远,0.36938242968976515,2-中低频,沉默用户
112064,268,184,0,0,2,182,2017-11-25 01:46:37,2017-12-03 06:36:42,8,0,0.0,0.6822267323861989,4-远,0.8478786121581134,5-最高频,流失用户
112066,268,43,0,3,1,39,2017-11-24 16:49:09,2017-12-03 07:29:05,6,0,0.0,0.6823233787571277,4-远,0.2717695950517058,2-中低频,沉默用户
112070,267,78,5,8,8,57,2017-11-25 03:55:47,2017-12-03 15:00:39,9,1,6.41,0.16526529428819947,1-最近,0.5099062530201991,3-中频,潜力用户
112084,267,41,6,3,0,32,2017-11-25 05:03:22,2017-12-03 15:49:50,8,1,14.63,0.16536194065912824,1-最近,0.2565961148158887,2-中低频,流失用户
112087,267,99,3,0,8,88,2017-11-25 02:19:14,2017-12-03 13:44:03,9,1,3.03,0.16545858703005703,1-最近,0.6126413453174834,4-高频,高价值用户
112092,267,182,1,0,14,167,2017-11-25 14:21:46,2017-12-03 14:56:58,5,1,0.55,0.1655552334009858,1-最近,0.8445926355465352,5-最高频,高价值用户
112094,267,34,1,0,5,28,2017-11-25 02:45:25,2017-12-03 13:18:03,8,1,2.94,0.16565187977191456,1-最近,0.20247414709577655,2-中低频,流失用户
112097,268,159,1,2,0,156,2017-11-26 01:15:52,2017-12-03 06:37:10,7,1,0.63,0.6824200251280564,4-远,0.8015850004832319,5-最高频,流失用户
112099,268,47,5,7,1,34,2017-11-25 14:45:19,2017-12-03 00:08:46,7,1,10.64,0.6825166714989852,4-远,0.30569247124770466,2-中低频,沉默用户
112104,267,98,4,0,3,91,2017-11-25 13:58:34,2017-12-03 15:51:00,7,1,4.08,0.16574852614284333,1-最近,0.6081956122547598,4-高频,高价值用户
112108,268,92,1,0,9,82,2017-11-25 03:14:57,2017-12-02 10:57:12,7,1,1.09,0.682613317869914,4-远,0.5803614574272736,3-中频,流失用户
112109,267,17,1,2,2,12,2017-11-26 05:25:03,2017-12-03 15:50:38,4,1,5.88,0.16584517251377212,1-最近,0.0623369092490577,1-低频,流失用户
112111,267,142,6,6,12,118,2017-11-24 15:14:05,2017-12-03 11:26:43,10,1,4.23,0.1659418188847009,1-最近,0.7624432202570793,4-高频,高价值用户
112112,267,32,0,0,0,32,2017-11-26 11:07:38,2017-12-03 15:39:46,5,0,0.0,0.16603846525562965,1-最近,0.18614091040881414,1-低频,流失用户
112117,268,23,2,1,0,20,2017-11-25 16:01:09,2017-12-03 02:06:36,7,1,8.7,0.6827099642408427,4-远,0.11413936406687929,1-低频,沉默用户
112122,268,84,1,0,11,72,2017-11-25 06:08:41,2017-12-03 03:28:27,7,1,1.19,0.6828066106117715,4-远,0.5391901034116169,3-中频,流失用户
112126,267,50,1,1,2,46,2017-11-25 03:11:08,2017-12-03 14:29:31,8,1,2.0,0.16613511162655842,1-最近,0.3276311974485358,2-中低频,流失用户
112129,267,78,0,0,0,78,2017-11-25 12:59:23,2017-12-03 12:41:57,8,0,0.0,0.16623175799748718,1-最近,0.5100028993911279,3-中频,潜力用户
112132,268,40,0,7,2,31,2017-11-25 03:30:02,2017-12-03 09:36:19,4,0,0.0,0.6829032569827003,4-远,0.24876775877065815,2-中低频,沉默用户
112141,267,73,1,0,4,68,2017-11-28 03:34:54,2017-12-03 12:27:50,6,1,1.37,0.16632840436841598,1-最近,0.48129892722528267,3-中频,潜力用户
112145,268,56,4,0,8,44,2017-11-26 08:13:20,2017-12-03 09:58:25,8,1,7.14,0.682999903353629,4-远,0.3694790760606939,2-中低频,沉默用户
112146,267,96,0,2,9,85,2017-11-25 01:49:48,2017-12-03 13:48:09,7,0,0.0,0.16642505073934474,1-最近,0.5999806707258143,3-中频,潜力用户
112155,268,6,0,0,0,6,2017-11-26 09:23:55,2017-12-03 04:28:02,4,0,0.0,0.6830965497245578,4-远,0.004349086691794723,1-低频,沉默用户
112160,268,34,3,0,5,26,2017-11-27 12:55:02,2017-12-03 08:05:16,7,1,8.82,0.6831931960954866,4-远,0.2025707934667053,2-中低频,沉默用户
112165,268,89,7,0,9,73,2017-11-25 00:54:21,2017-12-03 01:45:57,9,1,7.87,0.6832898424664153,4-远,0.5661544409007442,3-中频,流失用户
112166,268,279,2,7,5,265,2017-11-25 09:28:32,2017-12-03 02:30:06,7,1,0.72,0.6833864888373442,4-远,0.9493573016333237,5-最高频,流失用户
112168,267,76,0,26,1,49,2017-11-24 16:20:23,2017-12-03 11:48:32,10,0,0.0,0.1665216971102735,1-最近,0.4982120421378177,3-中频,潜力用户
112169,267,167,0,0,9,158,2017-11-25 00:55:51,2017-12-03 12:58:51,9,0,0.0,0.16661834348120227,1-最近,0.8164685416062627,5-最高频,高价值用户
112182,267,142,1,0,0,141,2017-11-27 13:36:51,2017-12-03 15:44:21,7,1,0.7,0.16671498985213104,1-最近,0.7625398666280081,4-高频,高价值用户
112183,267,58,0,0,4,54,2017-11-25 00:12:02,2017-12-03 15:02:18,8,0,0.0,0.16681163622305983,1-最近,0.3829129216197932,2-中低频,流失用户
112184,267,335,0,0,19,316,2017-11-25 00:13:38,2017-12-03 15:16:05,7,0,0.0,0.1669082825939886,1-最近,0.972069198801585,5-最高频,高价值用户
112190,267,120,0,10,0,110,2017-11-25 13:46:45,2017-12-03 11:16:35,6,0,0.0,0.16700492896491737,1-最近,0.6986566154440901,4-高频,高价值用户
112193,268,23,0,0,0,23,2017-11-28 03:36:34,2017-12-03 02:21:13,4,0,0.0,0.683483135208273,4-远,0.11423601043780807,1-低频,沉默用户
112207,267,19,0,0,0,19,2017-11-25 06:12:32,2017-12-03 13:08:54,6,0,0.0,0.16710157533584613,1-最近,0.08050642698366677,1-低频,流失用户
112208,268,22,3,0,1,18,2017-11-26 06:22:28,2017-12-03 05:09:15,4,1,13.64,0.6835797815792017,4-远,0.1066009471344351,1-低频,沉默用户
112210,268,218,1,4,28,185,2017-11-25 02:45:15,2017-12-03 08:54:39,5,1,0.46,0.6836764279501305,4-远,0.8941722238329951,5-最高频,流失用户
112213,267,256,1,1,29,225,2017-11-25 11:45:46,2017-12-03 12:05:12,9,1,0.39,0.16719822170677492,1-最近,0.9333140040591476,5-最高频,高价值用户
112215,267,61,3,0,0,58,2017-11-25 02:06:03,2017-12-03 12:41:08,7,1,4.92,0.1672948680777037,1-最近,0.40233884217647625,3-中频,潜力用户
112220,268,116,4,13,2,97,2017-11-25 06:16:29,2017-12-03 05:45:43,6,1,3.45,0.6837730743210593,4-远,0.6846428916594182,4-高频,流失用户
112223,268,79,0,0,1,78,2017-11-25 04:37:58,2017-12-03 07:39:39,8,0,0.0,0.683869720691988,4-远,0.5158016816468541,3-中频,流失用户
112224,268,61,0,4,7,50,2017-11-25 04:39:35,2017-12-03 10:26:50,8,0,0.0,0.6839663670629168,4-远,0.402435488547405,3-中频,流失用户
112225,268,26,1,0,2,23,2017-11-24 23:16:26,2017-12-03 04:19:51,9,1,3.85,0.6840630134338456,4-远,0.13743113946071325,1-低频,沉默用户
112227,268,73,0,17,0,56,2017-11-29 14:07:07,2017-12-03 01:01:03,4,0,0.0,0.6841596598047743,4-远,0.48139557359621143,3-中频,流失用户
112229,268,27,1,0,3,23,2017-11-27 02:16:07,2017-12-03 03:14:01,7,1,3.7,0.6842563061757031,4-远,0.1454527882478013,1-低频,沉默用户
112238,268,19,2,0,4,13,2017-11-25 16:38:17,2017-12-03 07:41:28,5,1,10.53,0.6843529525466319,4-远,0.08060307335459553,1-低频,沉默用户
112242,268,38,7,0,3,28,2017-11-29 09:31:10,2017-12-02 17:02:38,4,1,18.42,0.6844495989175606,4-远,0.2329177539383396,2-中低频,沉默用户
112243,268,44,5,3,3,33,2017-11-25 05:09:33,2017-12-03 08:06:18,9,1,11.36,0.6845462452884894,4-远,0.28085435391901037,2-中低频,沉默用户
112244,267,75,2,7,0,66,2017-11-25 06:20:11,2017-12-03 14:36:18,9,1,2.67,0.16739151444863246,1-最近,0.4931864308495216,3-中频,潜力用户
112252,267,33,0,0,3,30,2017-11-25 03:42:07,2017-12-03 14:22:50,5,0,0.0,0.16748816081956122,1-最近,0.19387262008311587,1-低频,流失用户
112253,267,155,2,0,13,140,2017-11-25 11:51:54,2017-12-03 15:08:46,9,1,1.29,0.16758480719049,1-最近,0.7915337779066396,4-高频,高价值用户
112259,268,12,1,0,0,11,2017-11-25 15:06:13,2017-12-03 06:34:46,4,1,8.33,0.6846428916594182,4-远,0.029960374987919203,1-低频,沉默用户
112268,268,43,1,3,1,38,2017-11-27 14:32:45,2017-12-02 22:56:58,6,1,2.33,0.6847395380303469,4-远,0.2718662414226346,2-中低频,沉默用户
112271,268,198,0,0,1,197,2017-11-26 04:15:18,2017-12-03 10:10:30,7,0,0.0,0.6848361844012757,4-远,0.8686575819077994,5-最高频,流失用户
112274,268,15,3,0,1,11,2017-11-26 14:11:48,2017-12-02 21:13:36,5,1,20.0,0.6849328307722045,4-远,0.04861312457717213,1-低频,沉默用户
112277,267,109,0,3,0,106,2017-11-26 02:15:56,2017-12-03 14:46:20,7,0,0.0,0.16768145356141878,1-最近,0.6574852614284333,4-高频,高价值用户
112279,267,51,1,0,0,50,2017-11-25 07:50:02,2017-12-03 12:37:13,7,1,1.96,0.16777809993234755,1-最近,0.3362327244611965,2-中低频,流失用户
112285,267,92,4,0,7,81,2017-11-25 05:03:12,2017-12-03 13:49:26,6,1,4.35,0.1678747463032763,1-最近,0.5804581037982024,3-中频,潜力用户
112286,268,73,1,0,8,64,2017-11-26 02:45:27,2017-12-03 05:17:44,8,1,1.37,0.6850294771431332,4-远,0.48149221996714026,3-中频,流失用户
112287,267,114,9,0,12,93,2017-11-26 02:38:44,2017-12-03 12:30:51,7,1,7.89,0.16797139267420508,1-最近,0.677104474726974,4-高频,高价值用户
112288,267,50,0,0,3,47,2017-11-26 04:31:52,2017-12-03 11:26:03,8,0,0.0,0.16806803904513384,1-最近,0.32772784381946457,2-中低频,流失用户
112296,267,49,3,1,2,43,2017-11-25 14:27:44,2017-12-03 14:02:40,8,1,6.12,0.16816468541606264,1-最近,0.32202570793466706,2-中低频,流失用户
112300,267,218,1,10,5,202,2017-11-24 16:56:51,2017-12-03 15:33:19,9,1,0.46,0.1682613317869914,1-最近,0.8942688702039239,5-最高频,高价值用户
112312,268,30,0,0,2,28,2017-11-26 04:29:58,2017-12-03 01:15:34,7,0,0.0,0.6851261235140621,4-远,0.17145066202764087,1-低频,沉默用户
112316,267,32,1,0,0,31,2017-11-25 13:30:21,2017-12-03 11:06:49,6,1,3.12,0.16835797815792017,1-最近,0.1862375567797429,1-低频,流失用户
112325,268,59,0,0,1,58,2017-11-25 01:36:25,2017-12-03 10:15:06,5,0,0.0,0.6852227698849909,4-远,0.3892915821010921,2-中低频,沉默用户
112344,267,21,0,0,3,18,2017-11-26 05:30:50,2017-12-03 14:24:16,4,0,0.0,0.16845462452884893,1-最近,0.0980960664927032,1-低频,流失用户
112345,268,51,1,11,0,39,2017-11-25 01:49:18,2017-12-03 05:18:05,9,1,1.96,0.6853194162559196,4-远,0.3363293708321253,2-中低频,沉默用户
112351,267,111,2,9,0,100,2017-11-24 16:05:48,2017-12-03 11:56:10,9,1,1.8,0.1685512708997777,1-最近,0.6646370928771624,4-高频,高价值用户
112360,267,158,2,1,1,154,2017-11-24 17:19:58,2017-12-03 14:13:59,10,1,1.27,0.1686479172707065,1-最近,0.7985889629844399,4-高频,高价值用户
112369,268,71,5,0,4,62,2017-11-29 12:50:22,2017-12-03 01:53:15,4,1,7.04,0.6854160626268484,4-远,0.4687348990045424,3-中频,流失用户
112372,267,121,5,0,11,105,2017-11-25 12:58:58,2017-12-03 12:23:39,8,1,4.13,0.16874456364163526,1-最近,0.701652652942882,4-高频,高价值用户
112387,267,37,0,3,0,34,2017-11-28 16:43:18,2017-12-03 14:18:21,6,0,0.0,0.16884121001256402,1-最近,0.22673238619889824,2-中低频,流失用户
112393,267,32,2,0,2,28,2017-11-25 06:15:45,2017-12-03 15:42:55,5,1,6.25,0.1689378563834928,1-最近,0.1863342031506717,1-低频,流失用户
112399,267,18,0,0,0,18,2017-11-27 09:32:14,2017-12-03 13:33:01,6,0,0.0,0.16903450275442158,1-最近,0.07161496085821978,1-低频,流失用户
112401,268,25,2,0,1,22,2017-11-25 14:18:25,2017-12-03 09:57:53,7,1,8.0,0.6855127089977772,4-远,0.1291195515608389,1-低频,沉默用户
112405,268,53,1,0,1,51,2017-11-26 04:10:20,2017-12-03 06:31:31,6,1,1.89,0.6856093553687059,4-远,0.35005315550401084,2-中低频,沉默用户
112415,269,24,1,0,0,23,2017-11-25 00:05:37,2017-12-02 07:57:14,4,1,4.17,0.994104571373345,5-最远,0.12167778099932347,1-低频,流失用户
112417,267,73,4,0,10,59,2017-11-24 16:03:31,2017-12-03 13:05:24,10,1,5.48,0.16913114912535035,1-最近,0.481588866338069,3-中频,潜力用户
112424,267,123,0,0,0,123,2017-11-25 12:49:11,2017-12-03 14:14:48,9,0,0.0,0.16922779549627912,1-最近,0.7067749106021068,4-高频,高价值用户
112435,268,39,1,0,8,30,2017-11-25 01:54:27,2017-12-03 06:21:53,7,1,2.56,0.6857060017396347,4-远,0.24016623175799748,2-中低频,沉默用户
112436,268,58,1,0,3,54,2017-11-25 22:59:30,2017-12-02 23:12:18,6,1,1.72,0.6858026481105635,4-远,0.38300956799072194,2-中低频,沉默用户
112443,267,33,1,0,4,28,2017-11-25 07:04:50,2017-12-03 13:21:02,8,1,3.03,0.16932444186720788,1-最近,0.19396926645404466,1-低频,流失用户
112447,268,71,2,0,4,65,2017-11-25 04:20:50,2017-12-03 09:20:11,6,1,2.82,0.6858992944814922,4-远,0.46883154537547117,3-中频,流失用户
112448,267,40,2,0,1,37,2017-11-26 07:44:32,2017-12-03 14:15:23,6,1,5.0,0.16942108823813665,1-最近,0.24886440514158692,2-中低频,流失用户
112450,267,36,2,24,10,0,2017-11-26 06:38:01,2017-12-03 10:35:04,7,1,5.56,0.16951773460906544,1-最近,0.21784092007345124,2-中低频,流失用户
112456,267,149,11,16,6,116,2017-11-25 07:24:42,2017-12-03 12:50:04,9,1,7.38,0.1696143809799942,1-最近,0.7793563351696143,4-高频,高价值用户
112457,267,38,3,0,8,27,2017-11-26 07:03:09,2017-12-03 13:33:06,7,1,7.89,0.16971102735092297,1-最近,0.2330144003092684,2-中低频,流失用户
112462,268,17,0,0,1,16,2017-11-27 02:07:48,2017-12-03 05:34:17,4,0,0.0,0.685995940852421,4-远,0.06243355561998647,1-低频,沉默用户
112468,267,31,1,0,0,30,2017-11-26 10:03:11,2017-12-03 10:55:38,4,1,3.23,0.16980767372185174,1-最近,0.17850584710544118,1-低频,流失用户
112469,268,134,1,0,4,129,2017-11-13 17:59:57,2017-12-03 08:44:07,9,1,0.75,0.6860925872233498,4-远,0.7407944331690345,4-高频,流失用户
112471,267,49,3,6,3,37,2017-11-25 08:04:53,2017-12-03 12:32:09,8,1,6.12,0.1699043200927805,1-最近,0.3221223543055958,2-中低频,流失用户
112478,268,126,0,16,0,110,2017-11-25 05:53:19,2017-12-03 05:33:13,7,0,0.0,0.6861892335942785,4-远,0.7158596694694114,4-高频,流失用户
112485,268,59,1,6,4,48,2017-11-25 06:23:15,2017-12-03 08:38:47,4,1,1.69,0.6862858799652073,4-远,0.38938822847202087,2-中低频,沉默用户
112503,267,272,4,0,17,251,2017-11-25 00:47:43,2017-12-03 13:13:36,9,1,1.47,0.1700009664637093,1-最近,0.9455880931671016,5-最高频,高价值用户
112511,267,37,0,0,0,37,2017-11-25 13:24:23,2017-12-03 15:57:50,8,0,0.0,0.17009761283463806,1-最近,0.226829032569827,2-中低频,流失用户
112514,268,59,0,0,0,59,2017-11-24 23:18:47,2017-12-02 23:31:56,7,0,0.0,0.6863825263361361,4-远,0.38948487484294964,2-中低频,沉默用户
112515,268,40,0,0,0,40,2017-11-25 11:35:20,2017-12-03 03:46:33,6,0,0.0,0.6864791727070648,4-远,0.2489610515125157,2-中低频,沉默用户
112526,267,54,3,0,7,44,2017-11-25 08:08:05,2017-12-03 15:57:29,7,1,5.56,0.17019425920556683,1-最近,0.35623852324345223,2-中低频,流失用户
112531,267,20,1,0,3,16,2017-11-26 01:43:39,2017-12-03 12:36:29,7,1,5.0,0.1702909055764956,1-最近,0.09017106407654392,1-低频,流失用户
112535,268,52,1,0,3,48,2017-11-25 07:52:42,2017-12-02 17:50:50,6,1,1.92,0.6865758190779936,4-远,0.34386778776456944,2-中低频,沉默用户
112541,267,71,1,7,0,63,2017-11-25 16:02:29,2017-12-03 15:25:50,8,1,1.41,0.1703875519474244,1-最近,0.46892819174639994,3-中频,潜力用户
112544,267,62,1,0,3,58,2017-11-26 09:34:47,2017-12-03 12:52:42,6,1,1.61,0.17048419831835315,1-最近,0.40891079539963276,3-中频,潜力用户
112555,268,131,3,1,3,124,2017-11-25 03:03:50,2017-12-03 10:11:23,8,1,2.29,0.6866724654489224,4-远,0.7316130279308012,4-高频,流失用户
112558,267,236,3,12,3,218,2017-11-25 07:53:42,2017-12-03 15:49:03,9,1,1.27,0.17058084468928192,1-最近,0.914951193582681,5-最高频,高价值用户
112566,268,142,3,2,5,132,2017-11-24 16:15:24,2017-12-03 06:45:23,10,1,2.11,0.6867691118198511,4-远,0.7626365129989369,4-高频,流失用户
112568,268,110,15,4,2,89,2017-11-25 07:33:07,2017-12-03 06:15:57,8,1,13.64,0.6868657581907799,4-远,0.6610611771527979,4-高频,流失用户
112571,268,26,3,0,5,18,2017-11-25 00:35:46,2017-12-03 05:39:04,8,1,11.54,0.6869624045617088,4-远,0.13752778583164202,1-低频,沉默用户
112573,267,270,3,5,0,262,2017-11-25 00:34:30,2017-12-03 10:40:13,9,1,1.11,0.17067749106021068,1-最近,0.9439451048613124,5-最高频,高价值用户
112584,268,47,1,0,1,45,2017-11-25 03:17:29,2017-12-03 10:22:10,9,1,2.13,0.6870590509326375,4-远,0.3057891176186334,2-中低频,沉默用户
112587,268,312,3,0,4,305,2017-11-25 05:35:23,2017-12-03 09:34:29,8,1,0.96,0.6871556973035663,4-远,0.9647240746109984,5-最高频,流失用户
112591,268,25,0,3,1,21,2017-11-25 14:11:52,2017-12-02 22:10:50,5,0,0.0,0.6872523436744951,4-远,0.12921619793176767,1-低频,沉默用户
